grid side,n quadrants,n pairs per quadrant,n agents,mean resource capacity,max cluster size,offset,k,seed,time global,model times global,resolution times global,status global,LB global,UB global,n clusters,n agents per cluster,similarity index,cluster similarity indexes,min cluster similarity index,max mean intercluster similarity,silhouette score,cluster congestion indexes,cluster congestion indexes absolute,cluster congestion ratio max,global congestion absolute,global congestion ratio max,cross congestion absolute,cross congestion rate,cross congestion share,normalized macro components,max eigengap,clustering distortion ratio,absorption rate,forced fragmentation,model times clusters,resolution times clusters,unassigned agents,final unassigned agents,model times repair,resolution times repair,final tolerance,LB heuristic,UB heuristic,status heuristic,time heuristic,gap,speedup
60,6,130,3900,5,520,-1,10,20,25.230672288220376,[1.0999452881515026],[24.130727000068873],OPTIMAL,359.0,359.0,10,"[480, 470, 445, 405, 400, 340, 330, 320, 265, 445]",0.8622471964678379,"[0.8820848811799582, 0.789022613625642, 0.8676477963524823, 0.84388439576298, 0.58347748200595, 0.7955414379725363, 0.7210754879288639, 0.7688158496298313, 0.6207772149445608, 0.5477601732466375]",0.5477601732466375,0.0541683153070612,0.0032473648546299,"[0.45191554801137584, 0.312555690339972, 0.3428966944369501, 0.4201878793013743, 0.1662289179495878, 0.4425465126765882, 0.11446640152004008, 0.1963786547680711, 0.18260035094738314, 0.16735847181455965]","[216.91946304546042, 146.90117445978683, 152.5890290244428, 170.1760911170566, 66.49156717983512, 150.46581431003997, 37.773912501613225, 62.84116952578275, 48.38909300105653, 74.47451995747905]","[2.0258958026388667, 2.1475905038294796, 2.005992375249592, 2.0191224984640166, 1.8748994628594442, 2.165338213627436, 1.6344317824578656, 1.9748994628594438, 1.9470109806617302, 1.768388968372357]",1344.7436841788915,2.435457051870876,217.7218500563381,0.055826115399061,0.1619058357497462,0.2,235.6215220003421,1.7,0.13333333333333333,0.4411764705882353,"[0.10743278823792934, 0.37950077280402184, 0.07857602695003152, 0.06676210137084126, 0.07624191604554653, 0.053923049941658974, 0.06098049134016037, 0.05733549781143665, 0.05230509536340833, 0.3735218020156026]","[1.3796460488811135, 0.1349163819104433, 0.2703975737094879, 0.25732419174164534, 0.033006901387125254, 0.08863633405417204, 0.04141091601923108, 0.057980491779744625, 0.04875795915722847, 0.050161775667220354]","[536, 1201, 1846, 2457, 3051, 3599]",3599.0,"[0.11388963367789984, 0.9607930821366608, 1.0235289265401661, 1.068332215771079, 1.0703665050677955, 1.0563203589990735]","[0.002490843180567026, 0.08103395672515035, 0.5306659410707653, 2.499206638894975, 3.3264312059618533, 26.661388059146702]",5.0,359.0,359.0,OPTIMAL,44.28317993879318,0.0,0.5697574637389053
60,6,130,3900,5,520,-1,10,21,53.77715553482994,[0.9631449300795794],[52.814010604750365],OPTIMAL,415.0,415.0,10,"[510, 500, 460, 450, 445, 315, 310, 245, 225, 440]",0.8585614981729582,"[0.9066278186471274, 0.9265213867336171, 0.5321193169247397, 0.8325316586496372, 0.8182895084605931, 0.7088166144160668, 0.7358689041361113, 0.6745367606945359, 0.6202014116911558, 0.5455048739864139]",0.5321193169247397,0.0833117690458146,0.0069293790164235,"[0.4238191001742636, 0.3959166103658764, 0.0973711304028253, 0.2879913359278302, 0.2850371699346311, 0.4145921391426712, 0.4664976125026549, 0.4463244168203194, 0.2967824139084984, 0.10559139205772203]","[216.14774108887443, 197.9583051829382, 44.79071998529964, 129.59610116752359, 126.84154062091082, 130.59652382994142, 144.61425987582302, 109.34948212097827, 66.77604312941214, 46.46021250539769]","[2.2507557748822298, 2.7784049066407706, 1.9661756727521087, 2.281672767034295, 1.9614950264027347, 2.307568569673162, 1.9600422812232963, 2.2191224984640163, 2.3763349714612145, 1.706445923902421]",1453.930210581878,2.7784049066407706,240.79928107477872,0.0617434054037894,0.1656195595373472,0.1,248.14953136308992,1.9,0.13333333333333333,0.39473684210526316,"[0.11710877576842904, 0.42049398133531213, 0.10697027388960123, 0.07193944463506341, 0.06845016311854124, 0.05230196565389633, 0.052461493760347366, 0.04790154006332159, 0.04287621704861522, 0.10119685204699636]","[0.5941070769913495, 1.0286963656544685, 0.03595578717067838, 0.19123227708041668, 0.320424419362098, 0.12874842900782824, 0.6466367859393358, 0.04940871708095074, 0.05574217904359102, 0.03884289041161537]","[559, 1249, 1867]",1867.0,"[0.1339450553059578, 0.9898484288714826, 1.0589140099473298]","[0.002903485670685768, 0.08585522789508104, 2.2566917538642883]",2.0,504.0,504.0,OPTIMAL,10.783117777202278,21.44578313253012,4.987162029197704
60,6,130,3900,5,520,-1,10,22,52.11651063710451,[1.219557500910014],[50.8969531361945],OPTIMAL,502.0,502.0,10,"[510, 485, 475, 425, 425, 340, 305, 260, 195, 480]",0.8664217398119971,"[0.8940789937563055, 0.8844295299906229, 0.8409139111727554, 0.8355978327862732, 0.7833385483380829, 0.7836155666884422, 0.6771790426481828, 0.3969333011452523, 0.5448056084603983, 0.5304544958830346]",0.3969333011452523,0.0750604239719861,0.0056640657206515,"[0.585456034745096, 0.4034919075512281, 0.4058107177478318, 0.3990925406724012, 0.3972033577832057, 0.28935113266185936, 0.12060690506336855, 0.08228586572055309, 0.27615513602137215, 0.21734059055578417]","[298.58257771999894, 195.69357516234564, 192.7600909302201, 169.6143297857705, 168.81142705786243, 98.37938510503218, 36.78510604432741, 21.394325087343802, 53.85025152416757, 104.3234834667764]","[2.9849592927656317, 2.4118987922211574, 2.114341873848013, 2.2191224984640163, 2.85581553724021, 1.8550862809895254, 1.6349890312464403, 1.4653382136274358, 2.1439463367993006, 1.8932266958251494]",1601.448348844584,3.0128477749633453,261.253796960739,0.0669881530668561,0.1631359494978815,0.1,188.4319456718422,1.2,0.13333333333333333,0.625,"[0.11871123593300581, 0.08106114389374852, 0.09264479670673609, 0.07661785604432225, 0.0771815269254148, 0.4074806571006775, 0.0522745749913156, 0.05125688388943672, 0.03581602592021227, 0.09371809381991625]","[1.484868957195431, 1.370167407207191, 5.359517327044159, 0.40752735920250416, 0.47861001500859857, 0.07819541683420539, 0.05420105904340744, 0.013374071102589369, 0.07956817513331771, 0.04539610305801034]","[528, 1272, 1909, 2557]",2557.0,"[0.1274866689927876, 0.9744815495796502, 1.0364227960817516, 1.0673338151536882]","[0.002977754920721054, 0.08158456487581134, 0.39498057682067156, 6.0012704390101135]",3.0,541.0,541.0,OPTIMAL,22.16962195932865,7.768924302788845,2.350807367519167
60,6,130,3900,5,520,-1,10,23,20.166682696901265,[0.9719878090545535],[19.19469488784671],OPTIMAL,413.0,413.0,11,"[475, 450, 380, 380, 345, 310, 290, 285, 260, 255, 470]",0.8425363073793499,"[0.9002653115822788, 0.8103331783691138, 0.7693414933602407, 0.8122597326154389, 0.512749704921292, 0.7018319964256315, 0.7248053847552866, 0.6761261236466078, 0.6651525378386446, 0.6046042361482027, 0.5796794012919187]",0.512749704921292,0.0637530261925391,0.0054475368481588,"[0.42024753189647107, 0.3439832325764177, 0.3195775387339084, 0.30632665251497876, 0.08850304754589551, 0.25935808339183314, 0.30915601760192607, 0.25275798239383085, 0.19448716877911054, 0.17466968833726548, 0.19645999705951325]","[199.61757765082376, 154.79245465938797, 121.43946471888519, 116.40412795569193, 30.533551403333952, 80.40100585146827, 89.65524510455856, 72.0360249822418, 50.56666388256874, 44.540770526002696, 92.33619861797123]","[3.136290146145883, 2.0864533916502985, 2.229120409424236, 2.18919109619207, 1.9285697316405368, 2.3284008190499588, 2.1585649094525854, 1.7143418738480125, 1.8190079587286974, 1.7306764272548716, 1.9470109806617302]",1315.1275245705133,3.136290146145883,262.80443921757933,0.0673857536455331,0.199831905505289,0.0909090909090909,190.09659819399545,1.2727272727272727,0.13333333333333333,0.5357142857142857,"[0.10781122278422117, 0.07699636835604906, 0.06592175411060452, 0.06305124703794718, 0.4174344218336046, 0.05526131112128496, 0.05298600485548377, 0.04978826409205794, 0.04662640206515789, 0.05040803924202919, 0.09836071217432618]","[1.204408512916416, 0.21649448294192553, 0.7733918111771345, 0.24940929701551795, 0.01950048003345728, 0.0657923431135714, 0.05120504088699818, 0.13810004899278283, 0.04049327410757542, 0.029880423098802567, 0.07296067895367742]","[649, 1332, 1940]",1940.0,"[0.15058631589636207, 0.9814881747588515, 1.3382660341449082]","[0.0034136148169636726, 0.08595758490264416, 1.2685102298855782]",2.0,520.0,520.0,OPTIMAL,9.625831061974168,25.90799031476997,2.095058864742352
60,6,130,3900,5,520,-1,10,24,48.225723969284445,[0.981526040006429],[47.244197929278016],OPTIMAL,423.0,423.0,10,"[505, 490, 475, 475, 405, 360, 280, 245, 205, 460]",0.834375728135927,"[0.9194628442429976, 0.8696007681177154, 0.7439049663059203, 0.45661735416029525, 0.8465200473858653, 0.6767924345860052, 0.650746454922272, 0.6714914567267027, 0.4886802554926569, 0.5507922938237154]",0.4566173541602952,0.099872920212811,0.0036979168638151,"[0.3544434171221489, 0.4133711269981351, 0.2279805187339065, 0.04011299670834457, 0.3796939038776259, 0.24874381731396267, 0.24168936195347804, 0.3017138168400826, 0.22702139319873088, 0.21839534525326085]","[178.9939256466852, 202.5518522290862, 108.29074639860559, 19.05367343646367, 153.7760310704385, 89.54777423302656, 67.67302134697385, 73.91988512582023, 46.53938560573983, 100.46185881649998]","[2.0470109806617303, 2.3047806246160043, 2.025895802638867, 1.4824294596878236, 2.5701188382434395, 2.263345534068589, 2.2281774966217966, 1.9129211810151652, 2.2027879450571577, 2.0816727670342945]",1332.5137203808608,2.696014640882307,291.70556647152125,0.0747962990952618,0.2189137432580631,0.1,226.96588094349173,0.7,0.13333333333333333,1.0714285714285714,"[0.11678153276443481, 0.08378350222483277, 0.4294015420600772, 0.09373770095407963, 0.07095651980489492, 0.06139346398413181, 0.05442764377221465, 0.04716566577553749, 0.04262761911377311, 0.0939868688583374]","[0.2946522678248584, 0.8376307310536504, 0.22070747008547187, 0.029894780833274126, 0.46532400138676167, 0.06774972192943096, 0.03646040381863713, 0.09261607099324465, 0.018249718006700277, 0.05637212889268994]","[604, 1278, 1884]",1884.0,"[0.4021985777653754, 1.0077190189622343, 1.0736887780949473]","[0.0030800551176071167, 0.08208171091973782, 2.3172786100767553]",2.0,506.0,506.0,OPTIMAL,9.985243544913828,19.62174940898345,4.829699321039508
60,6,130,3900,5,520,-1,10,25,41.963599815033376,[1.0015480448491871],[40.96205177018419],OPTIMAL,409.0,409.0,11,"[490, 405, 400, 400, 395, 390, 360, 265, 250, 235, 310]",0.8570079920981727,"[0.9019024519921334, 0.8612789529525416, 0.7951613458949429, 0.7782361390221151, 0.742932958965506, 0.6222924041948957, 0.8033173654781641, 0.6470512020568456, 0.5344144312172511, 0.6294082296236162, 0.6336453226901662]",0.5344144312172511,0.0697854496659645,0.0043331854770522,"[0.3483358950367446, 0.43136622934662794, 0.2318450652493598, 0.29521156815131727, 0.33321461242028383, 0.15300895876592044, 0.3036717677726196, 0.16527129444506097, 0.11286392353740127, 0.1509894701649049, 0.16556301974871543]","[170.68458856800487, 174.70332288538432, 92.73802609974392, 118.0846272605269, 131.61977190601212, 59.67349391870897, 109.32183639814306, 43.79689302794116, 28.215980884350316, 35.48252548875266, 51.32453612210178]","[2.165338213627435, 2.0202356879583063, 2.071887761850008, 1.9291919573164091, 1.9258958026388668, 1.8030179489718563, 2.079821611239077, 1.7163538398292502, 1.6551412687588112, 1.706543300260152, 2.0527783018459624]",1263.9127638357272,2.1834416906408625,248.2671612760572,0.0636582464810403,0.1964274500420572,0.0909090909090909,217.85005120734115,0.5454545454545454,0.13333333333333333,1.25,"[0.10661188187077641, 0.43262215703725815, 0.06920181028544903, 0.07508585695177317, 0.06853913608938456, 0.07703559519723058, 0.05925394408404827, 0.04609052278101444, 0.04683456290513277, 0.04356389120221138, 0.06565168499946594]","[0.29721952183172107, 0.8139352910220623, 0.09792554704472423, 0.1160596339032054, 1.1729443999938667, 0.04519511992111802, 0.24891367182135582, 0.04386123130097985, 0.03922914108261466, 0.0467725251801312, 0.05466195894405246]","[587, 1282, 1907]",1907.0,"[0.13918167306110263, 1.0263542840257287, 1.1146272430196404]","[0.0030880188569426537, 0.08505999110639095, 2.9432997568510473]",2.0,494.0,494.0,OPTIMAL,11.543463262729349,20.78239608801956,3.635269490614853
60,6,130,3900,5,520,-1,10,26,27.48408730886877,[1.2651347909122705],[26.218952517956495],OPTIMAL,384.0,384.0,11,"[470, 460, 415, 400, 365, 350, 350, 275, 260, 245, 310]",0.8414293289206249,"[0.8695106942614209, 0.844553087784377, 0.5278209847839653, 0.750649523422979, 0.772226655611971, 0.8144918448259283, 0.7410071402222657, 0.6712847153648887, 0.577294680110061, 0.5604670289319618, 0.5421512712616683]",0.5278209847839653,0.0710080957630699,0.0026818103953926,"[0.3047046047428055, 0.3722127448243737, 0.07544779821996384, 0.33107524582218517, 0.37987871424846126, 0.49198814172268, 0.36460661722705495, 0.26931756832948367, 0.16364306727503225, 0.1785288090734183, 0.15838017084664455]","[143.21116422911857, 171.2178626192119, 31.310836261284994, 132.43009832887407, 138.65573070068837, 172.195849602938, 127.61231602946923, 74.06233129060801, 42.547197491508385, 43.73955822298748, 49.09785296245981]","[2.550282781464815, 2.5882160672944465, 1.5694496275616667, 2.29050459049983, 2.2803233315664415, 2.5369704371779336, 2.2306764272548714, 1.7306764272548711, 1.7214471825578315, 1.9613335680873518, 2.247865898965331]",1411.1038107828845,2.5882160672944465,285.0230130437358,0.0730828238573681,0.2019858573590005,0.0909090909090909,171.22145419637042,0.7272727272727273,0.13333333333333333,0.9375,"[0.11358164483681321, 0.09427778190001845, 0.08014506986364722, 0.07922742795199156, 0.4411513009108603, 0.06348794512450695, 0.06059544999152422, 0.04941601725295186, 0.0442594732157886, 0.04037201404571533, 0.07387570524588227]","[0.3380401162430644, 0.32754883263260126, 0.03280412591993809, 0.10556165827438235, 0.28204261884093285, 0.2153561688028276, 0.35192444920539856, 0.025480202864855528, 0.038354537915438414, 0.04735441179946065, 0.056004535872489214]","[636, 1278, 1883, 2475]",2475.0,"[0.14385770680382848, 0.9814415061846375, 1.0336820678785443, 1.387040451169014]","[0.0030011385679244995, 0.08242614194750786, 0.8361725849099457, 15.74326264904812]",3.0,427.0,427.0,OPTIMAL,25.26372785167769,11.197916666666666,1.0878872457076294
60,6,130,3900,5,520,-1,10,27,18.69577202294022,[0.9870256860740483],[17.70874633686617],OPTIMAL,399.0,399.0,10,"[495, 490, 460, 445, 415, 410, 360, 290, 235, 300]",0.8614124780289313,"[0.8667646508053654, 0.8850343286392075, 0.8845131310062764, 0.8114261666196536, 0.5803377245871887, 0.7291111689239844, 0.7414297932972445, 0.6912920466842699, 0.5535655299068786, 0.53474827994502]",0.53474827994502,0.0636925870476755,0.0038723072514695,"[0.3202618446508416, 0.25994559231012065, 0.3649463167053051, 0.22947317219460875, 0.1413193320483376, 0.23559384510738535, 0.2899923266841378, 0.2734458538003207, 0.1438204032407542, 0.09729990517453964]","[158.5296131021666, 127.37334023195912, 167.87530568444035, 102.1155616266009, 58.6475228000601, 96.593476494028, 104.39723760628962, 79.299297602093, 33.79779476157724, 29.189971552361893]","[2.059418519902438, 2.0514159812259223, 1.9361944581020136, 2.0819956485809863, 1.8218423567276425, 1.8316824102454905, 1.7379817149700076, 2.0992052010758, 1.8942830759351668, 2.1351760636655657]",1168.561366855551,2.1351760636655657,210.74224539397392,0.054036473177942,0.1803433275916643,0.1,248.7733791828568,1.0,0.13333333333333333,0.75,"[0.12126969918608665, 0.08947458025068045, 0.43576088175177574, 0.07457951596006751, 0.0753219360485673, 0.07251161197200418, 0.06478297105059028, 0.04969831928610802, 0.040618842002004385, 0.06731032393872738]","[1.3851658967323601, 0.1559518799185753, 0.7479231939651072, 0.6949460441246629, 0.02982498612254858, 0.14968633418902755, 0.07996967993676662, 0.04854116588830948, 0.024921224918216467, 0.02031685085967183]","[504, 1171, 1800, 2424]",2424.0,"[0.3668940640054643, 0.9984976160340011, 1.0606035478413105, 1.094685581047088]","[0.0023016813211143017, 0.07805043086409569, 0.08257211605086923, 4.371290497947484]",3.0,434.0,434.0,OPTIMAL,14.504302793182433,8.771929824561404,1.2889810899237386
60,6,130,3900,5,520,-1,10,28,46.78000849625096,[1.002167973201722],[45.777840523049235],OPTIMAL,401.0,401.0,10,"[510, 485, 425, 420, 395, 380, 370, 245, 225, 445]",0.8596662614305804,"[0.9262213896914132, 0.5863001462971034, 0.8259445480797407, 0.8788824826532377, 0.759986036593376, 0.8048927528622484, 0.7160454339480927, 0.6192682953459301, 0.6031661382735317, 0.5672285828201161]",0.5672285828201161,0.0589551224983422,0.0056499865078619,"[0.36471462063163423, 0.19401095133000842, 0.4672952381092377, 0.5925150100518277, 0.21893541642485084, 0.42342597185890424, 0.2585874579096346, 0.2551199841361798, 0.10669920704378866, 0.2038227047053819]","[186.00445652213347, 94.09531139505408, 198.600476196426, 248.85630422176763, 86.47948948781608, 160.90186930638362, 95.6773594265648, 62.50439611336405, 24.00732158485245, 90.70110359389496]","[2.58366544659314, 1.9258958026388673, 2.579103032912793, 2.681099108810096, 2.159323416956082, 2.4401991036420974, 2.1231394348528285, 2.179616926267621, 1.8976644678976378, 1.9470109806617302]",1512.6577912460098,2.681099108810096,264.8297033977526,0.0679050521532699,0.1750757540338528,0.1,127.06911380691838,0.7,0.13333333333333333,1.0714285714285714,"[0.1131546120159328, 0.10078123398125172, 0.43849603831768036, 0.07481650589033961, 0.06156417075544596, 0.061060139909386635, 0.06655024690553546, 0.04220661194995046, 0.04012767504900694, 0.09661858715116978]","[0.4626389518380165, 0.07331912498921156, 1.8211888568475842, 0.45927993301302195, 0.19533827621489763, 0.11527714692056179, 0.13282145000994205, 0.037914251908659935, 0.023147153202444315, 0.04637582879513502]","[593, 1266, 1901]",1901.0,"[0.38810594379901886, 1.0223559592850506, 1.0843839971348643]","[0.002929199952632189, 0.08467538421973586, 2.4326445097103715]",2.0,493.0,493.0,OPTIMAL,11.372736024204642,22.9426433915212,4.11334690233633
60,6,130,3900,5,520,-1,10,29,63.9705137712881,[0.9860265292227268],[62.98448724206537],OPTIMAL,482.0,482.0,11,"[515, 455, 385, 350, 345, 325, 295, 290, 285, 280, 375]",0.8138066374283189,"[0.8871689128160742, 0.8470795526953763, 0.48721233347007015, 0.6649010493103384, 0.6657158342317008, 0.7260579616399586, 0.6749348200192856, 0.6284274513540044, 0.6392413565289388, 0.591986400107337, 0.5061982238988655]",0.4872123334700701,0.0986813656010155,0.0062284811722429,"[0.4641658239253172, 0.47000013954985903, 0.13192269823465833, 0.2856083719073513, 0.16571329148953837, 0.358917866064796, 0.24413400917020628, 0.31750120628706013, 0.4488507758056325, 0.3363530663675179, 0.1471670689314162]","[239.04539932153835, 213.85006349518585, 50.790238820343454, 99.96293016757295, 57.171085563890735, 116.64830647105869, 72.01953270521085, 92.07534982324744, 127.92247110460526, 94.17885858290501, 55.18765084928108]","[2.1470109806617304, 2.6271510759665757, 2.5239031230800206, 2.158468498652482, 1.6629576849614705, 2.1306764272548713, 2.074899462859444, 2.4884460712091445, 1.9997892916676432, 2.113954024740894, 1.6047806246160043]",1637.07762933323,2.627151075966576,418.2257424283905,0.1072373698534334,0.2554709287662036,0.0909090909090909,238.26764427606813,0.8181818181818182,0.13333333333333333,0.8333333333333334,"[0.4518351941369474, 0.07872424088418484, 0.0869450531899929, 0.0631223083473742, 0.0679714186117053, 0.05309366527944803, 0.05471401894465089, 0.048946975730359554, 0.415415664203465, 0.05336482310667634, 0.0871232720091939]","[2.070464327931404, 2.4321841881610453, 0.028190959710627794, 0.18060711212456226, 0.06678967596963048, 0.19143686816096306, 0.10653452994301915, 0.06781452614814043, 0.16934783617034554, 0.06272404221817851, 0.050036648754030466]","[718, 1387, 2012, 2595]",2595.0,"[0.16134600015357137, 1.0401941924355924, 1.086355364881456, 1.125420552212745]","[0.0033447900786995888, 0.09007525816559792, 0.09149845130741596, 16.9548258818686]",3.0,528.0,528.0,OPTIMAL,29.6174358301796,9.54356846473029,2.159893724023988
